source,target,Edge Type,Unknown
AATF,BAX,Repression,22909821
AATF,MYC,Activation,20549547
MYC,ASS1,Activation,19934275
MYC,BMI1,Activation,21856782
MYC,BRD7,Repression,19111069
MYC,CCND1,Repression,14757441;8196642
MYC,CCND2,Activation,9339900
MYC,CCNE1,Activation,20607601
MYC,CD33,Repression,19259613
MYC,CD38,Activation,11519042
MYC,CDC25C,Activation,22446629
MYC,CDC34,Activation,21252116
MYC,CDK4,Activation,22395148
MYC,CDK6,Activation,22395148
MYC,CDKN1A,Repression,12553001;19150257;21042278;22371483;23804320
MYC,CEBPA,Repression,19259613
MYC,CFLAR,Repression,20348907
MYC,CHEK1,Activation,23269272
MYC,CHEK2,Activation,23269272
MYC,CXCR4,Activation,10229837
MYC,DKK1,Repression,20697356
MYC,EBNA1BP2,Activation,22169551
MYC,FASLG,Activation,12655294
MYC,FOXM1,Activation,20658516
MYC,FTH1P18,Repression,16466700
MYC,FUT3,Activation,22547830
MYC,GATA1,Repression,18838534
MYC,GATA4,Activation,23239811
MYC,HDAC2,Activation,20697349
MYC,HLA-A,Activation,8206526
MYC,HLA-B,Activation,8206526
MYC,HLA-C,Activation,8206526
MYC,HLA-E,Activation,8206526
MYC,HLA-F,Activation,8206526
MYC,HLA-G,Activation,8206526
MYC,HNRNPA1,Activation,20010808
MYC,HNRNPA2B1,Activation,20010808
MYC,IFNA1,Repression,16270532
MYC,IGF2BP1,Activation,21252116
MYC,IGK,Activation,11795942
MYC,IPO7,Activation,22284678
MYC,JUNB,Repression,18838534
MYC,KRAS,Activation,21252116
MYC,LDHA,Activation,9723176
MYC,MME,Activation,11519042
MYC,MST1,Repression,24499724
MYC,NDRG1,Repression,11936845
MYC,NFE2,Repression,18838534
MYC,NOL7,Activation,20206243
MYC,ODC1,Activation,21874531;8262968
MYC,PMAIP1,Activation,22216287
MYC,PRDX3,Activation,12011429
MYC,PRODH,Repression,22615405
MYC,PTBP1,Activation,20010808
MYC,SFRP1,Repression,20697356
MYC,SRSF1,Activation,22545246
MYC,ST3GAL1,Activation,22547830
MYC,ST3GAL3,Activation,22547830
MYC,ST3GAL4,Activation,22547830
MYC,SURF1,Activation,10858544
MYC,SURF2,Activation,10858544
MYC,TERT,Activation,10022128;15595642;18226852;18754863;21132266;22207128
MYC,TFAP4,Activation,19270520
MYC,TFRC,Activation,16466700
MYC,TNFRSF10B,Activation,15144957
MYC,TP53,Activation,8494784
MYC,TP73,Activation,11115495
MYC,UBE2C,Activation,22170434
MYC,VEGFA,Activation,19398483
MYC,WRN,Activation,12842909
MYC,XPO1,Activation,22284678
ABL1,BAX,Activation,11753601
ABL1,BCL2,Repression,11753601
ABL1,BCL6,Repression,15509806
ABL1,CCND2,Activation,15509806
ABL1,CDKN1A,Activation,11753601;9916993
ABL1,CSF1,Activation,23418320
ABL1,FOXO3,Activation,15509806
ABL1,JUN,Repression,19357699
ABL1,PIM1,Activation,15145216
ABL1,TP53,Activation,11753601
BCL6,BCL2L1,Repression,11777915
BCL6,BCL6,Repression,12407182
BCL6,CCND2,Repression,15509806;22723377
BCL6,CD80,Repression,12860928
BCL6,CDKN1A,Repression,16142238
BCL6,CDKN2B,Repression,22723377
BCL6,CHEK1,Repression,18346918
BCL6,FCER2,Repression,11342629
BCL6,HDAC7,Repression,11929873
BCL6,IRF4,Repression,10601358
BCL6,LITAF,Repression,23795761
BCL6,MYC,Activation,21394099
BCL6,NFKB1,Repression,15611242
BCL6,PDCD2,Repression,20605493
BCL6,SUMO1,Repression,22723377
BCL6,XBP1,Repression,24821775
FOXO3,AR,Activation,16061480
FOXO3,BCL6,Activation,15509806
FOXO3,CCND2,Repression,15509806
FOXO3,FASLG,Activation,11756562
FOXO3,FOXM1,Repression,19276163
FOXO3,GALT,Activation,17975019
FOXO3,MYOCD,Repression,18772130
FOXO3,SIRT1,Activation,23525956
FOXO3,SIRT6,Activation,20816089
FOXO3,TNFSF10,Activation,23630076
FOXO3,TXNIP,Activation,20656682
JUN,ABCB1,Activation,10369069
JUN,APOC3,Activation,9760243
JUN,AR,Repression,20148354
JUN,ATF3,Activation,8576171
JUN,BECN1,Activation,19060920
JUN,BEX2,Activation,21384344
JUN,BRCA1,Activation,17434164
JUN,CCK,Activation,1360635
JUN,CCL2,Activation,18443042
JUN,CCND1,Repression,21474819
JUN,CD82,Activation,15580298
JUN,CDKN1A,Repression,18094076
JUN,CREM,Activation,21757709
JUN,CSF1,Activation,7642615
JUN,CTGF,Repression,20711235
JUN,CTSL,Activation,9038212
JUN,CXCL8,Activation,16701870;18684922
JUN,CYP19A1,Repression,16810058
JUN,DCN,Repression,8798756
JUN,DDIT3,Activation,22622069
JUN,EGFR,Activation,10803405
JUN,ETS1,Activation,1945412
JUN,EZR,Activation,19164283
JUN,FAS,Activation,10903433
JUN,FOSL1,Activation,13679379;15806162
JUN,GJA1,Activation,10421804
JUN,HEY1,Activation,15314183
JUN,IFNG,Activation,12626576;18641343;20006311;20304822
JUN,IL12B,Activation,14688340
JUN,IL2,Repression,7642615
JUN,IL3,Activation,7642615
JUN,IL6,Activation,20225236
JUN,JUN,Activation,9502786
JUN,KRT16,Activation,12954631;16214953
JUN,LBP,Repression,15114678
JUN,LDHA,Activation,9723176
JUN,LGALS3,Activation,16285957
JUN,LOR,Activation,12200429
JUN,MAPK8,Activation,19324081
JUN,MAT2A,Activation,14530285
JUN,MEF2D,Activation,12054430
JUN,MMP1,Activation,19028685;19708869;20225236
JUN,MMP13,Activation,20338993
JUN,MMP2,Activation,15777790
JUN,MMP3,Activation,1429874;15777790
JUN,MMP7,Activation,11158322;19426720
JUN,MMP9,Repression,21474819
JUN,MSR1,Activation,8114743
JUN,MYC,Repression,2498162
JUN,NAMPT,Activation,16701870
JUN,NEFL,Activation,8180132
JUN,NEIL1,Activation,16118226
JUN,NOS2,Repression,9776360
JUN,NOX5,Activation,22348975
JUN,PGR,Repression,14684847
JUN,PLAT,Activation,1963081
JUN,PLAUR,Activation,16893520
JUN,PPARD,Activation,18625220
JUN,PTGS2,Activation,15772294;18294142;9620167
JUN,PTN,Activation,16199533
JUN,RARA,Repression,9377582
JUN,RARB,Activation,9377582
JUN,RARG,Repression,9377582
JUN,RHOB,Activation,21565167
JUN,SMAD7,Activation,15579469
JUN,SMN1,Repression,15550677
JUN,SOX7,Activation,22171135
JUN,SPI1,Activation,9988737
JUN,SPRR1B,Activation,11792626;12682075
JUN,STMN1,Activation,15474303
JUN,TERT,Repression,20842112
JUN,TNC,Activation,9154819
JUN,TNF,Activation,10318823;10688670;10748079;10913190
JUN,TNFRSF1B,Activation,9743209
JUN,TP53,Repression,22859294
JUN,UGT2B15,Activation,19487245
JUN,VCAM1,Activation,16271621
JUN,VDR,Activation,15930183
JUN,VEGFA,Repression,11731421
TP53,ABCB1,Repression,10029407
TP53,AFP,Repression,14522900
TP53,AKT1,Repression,12485897
TP53,APCS,Activation,15378026
TP53,ATF3,Activation,12372430
TP53,BAX,Activation,10101800;10566557;15851483;17280505;17693666;18172861;20673369;22532570;22732402;9000137
TP53,BBC3,Activation,17280505
TP53,BCL2,Repression,11313951;17693666;19411072;20428827;9000137
TP53,BCL2L1,Repression,18172861
TP53,BCL3,Repression,12808109
TP53,BDKRB2,Activation,15632413
TP53,BGLAP,Activation,21964930
TP53,BIRC5,Repression,17124180
TP53,BRCA1,Repression,9619832
TP53,BRCA2,Repression,18765668;9619832
TP53,CAV1,Activation,10684646
TP53,CCNB1,Repression,11892838
TP53,CCNB2,Repression,12889596
TP53,CCND1,Repression,12808109
TP53,CD82,Activation,9736732
TP53,CDK1,Repression,12889596
TP53,CDK2,Repression,12732645
TP53,CDKN1A,Repression,15208672;16970927;17344317
TP53,CHEK1,Repression,15016801
TP53,CHEK2,Repression,10531348
TP53,CHUK,Repression,15469934
TP53,CKM,Activation,8389468
TP53,CRYAB,Activation,21556774
TP53,CTNNB1,Repression,19411072
TP53,CTSD,Activation,10029407
TP53,DDB1,Repression,19382146
TP53,DDB2,Activation,16357511
TP53,DNMT1,Repression,20570896;21478913
TP53,DUSP1,Activation,12890671;15611668
TP53,E2F1,Repression,8557038
TP53,E2F3,Repression,20428827
TP53,E2F7,Activation,22802528
TP53,EGFR,Activation,10029407
TP53,EPHA2,Activation,11641774
TP53,EZH2,Repression,15208672;21165554
TP53,FAS,Activation,10101800;11313989
TP53,FGF2,Repression,10029407
TP53,FLT1,Activation,16432214
TP53,FOXM1,Repression,21518729
TP53,GADD45A,Repression,17344317;18350249
TP53,GDF15,Activation,10618379
TP53,GML,Activation,10717525
TP53,GSTP1,Activation,18505928
TP53,HIPK2,Activation,11740489
TP53,HNF4A,Repression,16895524
TP53,HSP90AB1,Repression,15284248
TP53,IFI16,Activation,18974396
TP53,IGF1R,Repression,12444079;17097318
TP53,IGFBP3,Activation,10101800
TP53,IPO7,Repression,22284678
TP53,KLF2,Repression,23202365
TP53,MAD1L1,Repression,12876282
TP53,MAP4,Repression,19411072
TP53,MCL1,Repression,19411072
TP53,MCM7,Repression,15899946
TP53,MDM2,Activation,10566557;10718212;12902982;15851483;20837136;22223137;22532570;9645455;9858609
TP53,MET,Repression,21831840
TP53,MGMT,Repression,17564708;19846904
TP53,MMP1,Repression,15108353
TP53,MMP2,Activation,10029407;11792711;9343394
TP53,MUC2,Activation,12374798
TP53,MYC,Repression,19411072
TP53,NKX3-1,Repression,17202838
TP53,NLRC4,Activation,15580302
TP53,OGG1,Activation,16293709
TP53,PAX5,Activation,21319196
TP53,PDGFRB,Activation,18697203
TP53,PERP,Repression,17344317
TP53,PIAS3,Repression,11877452
TP53,PMAIP1,Activation,14695212
TP53,PML,Activation,14992722
TP53,PTPA,Repression,10787423
TP53,PRC1,Repression,12889596
TP53,PTEN,Repression,17344317
TP53,PTTG1,Repression,15016801
TP53,RASSF1,Repression,21364923
TP53,RECQL4,Activation,15674334
TP53,REEP5,Repression,8557038
TP53,S100B,Activation,15178678
TP53,SFN,Activation,10101800
TP53,SIVA1,Activation,15105421
TP53,SLC2A1,Repression,22483234
TP53,SLC6A6,Repression,16734743
TP53,SSTR2,Repression,14695784
TP53,STAT3,Repression,11809683
TP53,TBXAS1,Repression,14586398
TP53,TCF7L2,Repression,14990988
TP53,TERT,Repression,10778946;18754863
TP53,THBS1,Activation,10029407;10101800
TP53,TNFRSF10A,Activation,11313989
TP53,TNFRSF10B,Activation,10101800;11313989;11756185
TP53,TP53,Activation,22532570
TP53,TP53I3,Activation,10101800;14695213
TP53,TRIM22,Activation,15064739
TP53,TYMS,Repression,21351099
TP53,UHRF1,Repression,18220474;19501055
TP53,UHRF1BP1,Activation,18220474
TP53,VCAN,Activation,12438652
TP53,VEGFA,Repression,11559575
TP53,WRN,Repression,11427532
TP53,XPO1,Repression,22284678
AES,LEF1,Activation,20676368
AES,RND3,Activation,23546594
LEF1,CD1D,Repression,20363964
LEF1,CLDN2,Activation,14751232
LEF1,CYLD,Repression,22157808
LEF1,DSG4,Repression,19683850
LEF1,ELANE,Activation,14594802;19620402
LEF1,MITF,Activation,12048204
LEF1,MMP7,Activation,11158322;22686279
LEF1,MYCBP,Activation,15979100
LEF1,NRCAM,Activation,12183361
LEF1,OCA2,Activation,22234890
AHR,AHRR,Activation,18848529
AHR,CA9,Repression,19154183
AHR,CCNG2,Activation,22596188
AHR,CYP1A1,Repression,17012224
AHR,CYP1B1,Activation,16115918;19287966
AHR,IL6,Activation,20511231
AHR,PCNA,Activation,12417031
AHR,RFC3,Activation,12417031
AHR,UGT1A1,Activation,18172616
AIP,AHR,Activation,11469723
AIP,GREB1,Repression,21984905
AIP,NFKB2,Repression,21984905
AIP,RSF1,Repression,21984905
AIP,TFF1,Repression,21984905
NFKB2,CCL21,Activation,20953353
NFKB2,CCND2,Activation,18504428
NFKB2,CDK6,Activation,18504428
NFKB2,HIF1A,Repression,19414801
NFKB2,SELP,Activation,7559449
NFKB2,SND1,Activation,20363924
ANKRD1,NPPA,Repression,18273862
APBB1,GMPS,Repression,21453247
APC,AKT1,Repression,15888491
APC,AMHR2,Repression,12724325
APC,DNMT1,Repression,12538344
APC,MYC,Repression,16510874
APC,NOS2,Activation,11935128
APC,ODC1,Repression,12112318
APC,PTGS2,Repression,10772828;12566320
APC,SGK1,Repression,18487207
DNMT1,BIRC5,Repression,17124180
DNMT1,BMP2,Repression,21551187
DNMT1,CASP8,Repression,20398055
DNMT1,CDH1,Repression,18049164
DNMT1,CDKN2A,Repression,17934516
DNMT1,CXCR4,Repression,19932585
DNMT1,GAD1,Repression,19029285
DNMT1,IL3,Repression,15735013
DNMT1,IL32,Repression,20889550
DNMT1,MBD2,Repression,15618232
DNMT1,MSH2,Activation,16473673
DNMT1,RB1,Repression,17934516
DNMT1,RELN,Repression,19029285
DNMT1,TERT,Activation,19914212
DNMT1,TIMP3,Repression,22982189
DNMT1,TNFRSF10B,Repression,20398055
DNMT1,VEGFA,Activation,17934516
APEX1,CCL2,Activation,17045925
APEX1,CD19,Activation,10666449
APEX1,CYP11B2,Repression,22652909
APEX1,NFKB1,Activation,17045925
APEX1,PTH,Repression,14633989
APEX1,RELA,Activation,17045925
APEX1,SLC5A5,Activation,14630715
NFKB1,ABCA1,Repression,17135302
NFKB1,ABCB1,Repression,12527911
NFKB1,ABCG2,Activation,10342828
NFKB1,ADORA1,Activation,9547356
NFKB1,AGER,Activation,18622638;19616578
NFKB1,AKT1,Repression,18031796
NFKB1,AKT2,Repression,20514445
NFKB1,ALOX5,Repression,15517885
NFKB1,AMH,Activation,15383177
NFKB1,AR,Repression,15517885
NFKB1,B2M,Activation,12480693
NFKB1,BACE1,Repression,17385716
NFKB1,BAX,Repression,18158998
NFKB1,BCL2,Repression,12032828;15120608;18031796;18566231
NFKB1,BCL2A1,Activation,11880364;12665576;19343319
NFKB1,BCL2L1,Repression,15231833
NFKB1,BCL2L11,Repression,18223231
NFKB1,BCL3,Activation,11387332
NFKB1,BGN,Activation,15536164
NFKB1,BHMT,Repression,16953798
NFKB1,BIRC2,Repression,18566231
NFKB1,BIRC3,Repression,15231833;15723831;18566231
NFKB1,BIRC5,Activation,17553314
NFKB1,BMP2,Activation,16835229
NFKB1,BRCA2,Activation,10961992
NFKB1,CCL11,Activation,16604092
NFKB1,CCL19,Activation,20953353
NFKB1,CCL2,Activation,10530453;11512674;12488502;12647268;16206198;16764699;20200316;9388261
NFKB1,CCL22,Activation,17018379
NFKB1,CCL3,Activation,16982926
NFKB1,CCL5,Activation,11478739;9120310
NFKB1,CCNB1,Activation,11861406
NFKB1,CCND1,Repression,18566231
NFKB1,CCND2,Activation,21790895
NFKB1,CCR2,Activation,19156404
NFKB1,CCR3,Activation,16604092
NFKB1,CCR7,Activation,11830455;19164127
NFKB1,CD3G,Activation,16219537
NFKB1,CD40,Activation,19164127;9733827
NFKB1,CD40LG,Activation,11751888
NFKB1,CD58,Activation,9733827
NFKB1,CD80,Activation,11359799;12860928
NFKB1,CD83,Activation,19164127
NFKB1,CD86,Activation,15895390;15949284;18929846;19164127
NFKB1,CDH1,Activation,20683022
NFKB1,CDK4,Activation,18425349
NFKB1,CDKN1A,Repression,18954936
NFKB1,CEACAM1,Activation,11306560
NFKB1,CFI,Activation,10630630
NFKB1,CFLAR,Repression,15723831
NFKB1,CFTR,Activation,11114294
NFKB1,COL1A2,Repression,10201951
NFKB1,COL2A1,Repression,19022820
NFKB1,CRHR1,Activation,20233629
NFKB1,CRP,Activation,12667216;17704137
NFKB1,CSF1,Activation,18566389
NFKB1,CTCF,Repression,21912613
NFKB1,CTSB,Activation,15102937;18598236
NFKB1,CXCL1,Activation,10530453;15958549
NFKB1,CXCL10,Activation,16982926;20164184;24701034
NFKB1,CXCL12,Activation,17530707
NFKB1,CXCL8,Repression,15517885;8413215
NFKB1,CXCR2,Activation,19156404
NFKB1,CXCR4,Activation,12690099;20068066
NFKB1,CYP19A1,Repression,15459115
NFKB1,EBI3,Activation,9733827
NFKB1,EGFR,Activation,17881446
NFKB1,EGR1,Repression,21983014
NFKB1,EPCAM,Repression,11505407
NFKB1,FAF1,Activation,17046979
NFKB1,FAS,Repression,16784892
NFKB1,FASLG,Activation,12655294;16770006
NFKB1,FGF8,Activation,16683270
NFKB1,VEGFD,Activation,18941249
NFKB1,FLT4,Activation,19901262
NFKB1,FN1,Activation,10649441;10867646
NFKB1,FOXP3,Activation,20462637
NFKB1,GATA3,Activation,20660789
NFKB1,GFAP,Activation,16516312
NFKB1,GKN2,Repression,17595528
NFKB1,GSTP1,Activation,15013838
NFKB1,HBEGF,Activation,22641673
NFKB1,HOXA9,Repression,18068911
NFKB1,HPSE,Activation,14558943;17715045
NFKB1,HSD11B2,Repression,15659537
NFKB1,HYAL1,Activation,18718911
NFKB1,ICAM1,Activation,10092659;10946302;11463837;11877286;16317091;16385502;17121934;19074768;20173029;22001597;22708120;9733827;9916895
NFKB1,IFNA1,Activation,8035474
NFKB1,IFNB1,Activation,10074115;12077266;17496231
NFKB1,IFNG,Activation,17407192;18690006
NFKB1,IL10,Activation,19124729
NFKB1,IL12A,Activation,18690006
NFKB1,IL12B,Activation,14688340;18690006
NFKB1,IL17C,Activation,21628458
NFKB1,IL18,Activation,15963597;17399992
NFKB1,IL1A,Repression,17612514
NFKB1,IL1B,Activation,12686724;14960579;8413223;8679226;9878621
NFKB1,IL1RN,Activation,20032313
NFKB1,IL2,Activation,11035116;18207244;19968887;7623820;7957556;9233628
NFKB1,IL23A,Activation,17569750
NFKB1,IL6,Repression,15517885
NFKB1,IRF1,Activation,18694960
NFKB1,IRF4,Activation,17018379
NFKB1,IRF7,Activation,15265881;16982926
NFKB1,JUNB,Activation,17018379
NFKB1,KLK3,Repression,15517885
NFKB1,LCN2,Activation,15536164
NFKB1,LIPE,Activation,17272828
NFKB1,LPL,Activation,20200316
NFKB1,LTC4S,Repression,12574384
NFKB1,MAT2A,Activation,14530285
NFKB1,MCL1,Repression,18761050
NFKB1,MMP1,Activation,16278291;16385502
NFKB1,MMP13,Activation,12734180;19022820
NFKB1,MMP14,Activation,19303700;21627988
NFKB1,MMP2,Activation,17498959;19303700;20352621
NFKB1,MMP9,Repression,15605368;18566231
NFKB1,MUC2,Activation,12686724;18176092
NFKB1,MYC,Repression,18566231
NFKB1,NAMPT,Activation,16701870
NFKB1,NCAM1,Activation,19091137
NFKB1,NFKBIA,Repression,11744993
NFKB1,NLRP2,Activation,18056399
NFKB1,NOD2,Activation,12671897
NFKB1,NOLC1,Activation,21266110
NFKB1,NOS1,Activation,17081374
NFKB1,NOS2,Activation,15350552;17081374;17720813;18057724
NFKB1,NOS3,Activation,17081374;17644577
NFKB1,NOX4,Activation,20622120
NFKB1,NOX5,Activation,22348975
NFKB1,OPTN,Activation,19340308
NFKB1,PDK4,Repression,21625432
NFKB1,PLAU,Activation,11689575;17407600;20352621
NFKB1,PLAUR,Activation,19020743
NFKB1,PLIN1,Activation,17272828
NFKB1,PROX1,Activation,19901262
NFKB1,PTAFR,Activation,11502209
NFKB1,PTEN,Repression,19940030
NFKB1,PTGDS,Activation,19094210
NFKB1,PTGES,Activation,17928629
NFKB1,PTGS2,Repression,12622742;15517885
NFKB1,PTHLH,Activation,17554373
NFKB1,REPS2,Repression,15184881
NFKB1,RGS4,Activation,18260825
NFKB1,RIPK2,Activation,19693652
NFKB1,S100A6,Activation,12859951
NFKB1,SDC1,Activation,16132527
NFKB1,SELE,Activation,10946302;12408953;12885753;19422386
NFKB1,SERPINA3,Repression,11027208
NFKB1,SERPINB1,Activation,10861849
NFKB1,SERPINE1,Repression,15631825
NFKB1,SLC25A27,Activation,20385226
NFKB1,SNAI1,Activation,17665043;18477483
NFKB1,SOD2,Activation,11880364;14515147;19507253
NFKB1,STK39,Activation,18787102
NFKB1,TBX21,Activation,17407192
NFKB1,TF,Activation,12744731
NFKB1,TFF1,Activation,17565651
NFKB1,TFF3,Activation,12912861
NFKB1,THBD,Repression,17211835;22406829
NFKB1,TIMP1,Repression,14600595
NFKB1,TLR2,Activation,12686724;19779021
NFKB1,TLR3,Repression,16423052
NFKB1,TLR7,Activation,16423052;20658750
NFKB1,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
NFKB1,TNFAIP3,Activation,11880364;19343319
NFKB1,TNFRSF10B,Activation,18599488
NFKB1,TNFRSF13C,Activation,20025535
NFKB1,TNFSF10,Repression,11544302
NFKB1,TRAF1,Activation,11297551;17018379;19343319;9733827
NFKB1,TRAF2,Repression,15723831
NFKB1,UPP1,Activation,20544543
NFKB1,VCAM1,Activation,10329958;10946302;11359843;16271621;16317091;16385502;19281832;19422386;22708120
NFKB1,VEGFA,Repression,15517885
NFKB1,XIAP,Repression,18566231;18761050
NFKB1,YY1,Repression,16784892
RELA,ABCA1,Repression,17135302
RELA,ABCB1,Activation,19763573
RELA,ABCG2,Activation,10342828
RELA,ADORA1,Activation,9547356
RELA,AGER,Activation,18622638;19616578
RELA,AKT1,Repression,18031796
RELA,AKT2,Repression,20514445
RELA,ALOX5,Repression,15517885
RELA,AMH,Activation,15383177
RELA,AR,Repression,14715080;15517885
RELA,BACE1,Repression,17385716
RELA,BAD,Activation,20596645
RELA,BAX,Repression,18158998
RELA,BCL2,Repression,15120608;18031796;18566231
RELA,BCL2A1,Activation,11880364;19343319
RELA,BCL2L1,Repression,15231833
RELA,BCL2L11,Repression,18223231
RELA,BCL3,Activation,11387332
RELA,BGN,Activation,15536164
RELA,BHMT,Repression,16953798
RELA,BIRC2,Repression,18566231
RELA,BIRC3,Repression,15231833;15723831;18566231
RELA,BIRC5,Activation,17553314
RELA,BMP2,Activation,16835229
RELA,BRCA2,Activation,10961992
RELA,CCL11,Activation,16604092
RELA,CCL2,Activation,10530453;12488502;12647268;16206198;16764699;17452470;20200316;9388261
RELA,CCL20,Activation,11749970
RELA,CCL22,Activation,17018379
RELA,CCL3,Activation,16982926
RELA,CCL5,Activation,11478739;9120310
RELA,CCNB1,Activation,11861406
RELA,CCND1,Repression,18566231
RELA,CCND2,Activation,18504428;21790895
RELA,CCR2,Activation,19156404
RELA,CCR3,Activation,16604092
RELA,CCR7,Activation,11830455;19164127
RELA,CD40,Activation,19164127;9733827
RELA,CD58,Activation,9733827
RELA,CD80,Activation,11359799;12860928
RELA,CD83,Activation,19164127
RELA,CD86,Activation,15895390;15949284;18929846;19164127
RELA,CDH1,Activation,20683022
RELA,CDK4,Activation,18425349
RELA,CDK6,Activation,18504428
RELA,CDKN1A,Repression,18954936
RELA,CEACAM1,Activation,11306560
RELA,CFI,Activation,10630630
RELA,CFLAR,Repression,15723831
RELA,CFTR,Activation,11114294
RELA,COL1A2,Repression,10201951
RELA,COL2A1,Repression,19022820
RELA,CRHR1,Activation,20233629
RELA,CRP,Activation,12667216;17704137
RELA,CSF1,Activation,18566389
RELA,CTSB,Activation,15102937;18598236
RELA,CXCL1,Activation,10530453;15958549
RELA,CXCL10,Activation,16982926;20164184;24701034
RELA,CXCL12,Activation,17530707
RELA,CXCL8,Repression,15517885;8413215
RELA,CXCR2,Activation,19156404
RELA,CXCR4,Activation,12690099;16267013;20068066
RELA,CYP19A1,Repression,15459115;18519709
RELA,EBI3,Activation,9733827
RELA,EGFR,Activation,17881446
RELA,EGR1,Repression,21983014
RELA,EPAS1,Activation,20495570
RELA,EPCAM,Repression,11505407
RELA,FAF1,Activation,17046979
RELA,FAS,Repression,16784892
RELA,FASLG,Activation,12655294;16770006
RELA,FGF8,Activation,16683270
RELA,VEGFD,Activation,18941249
RELA,FLT4,Activation,19901262
RELA,FN1,Activation,10649441;10867646
RELA,FOXP3,Activation,20462637
RELA,GATA3,Activation,20660789
RELA,GFAP,Activation,16516312
RELA,GKN2,Repression,17595528
RELA,GNRH2,Repression,17451432
RELA,GSTP1,Activation,15013838
RELA,GTF2B,Activation,7706261
RELA,HBEGF,Activation,22641673
RELA,HLA-A,Activation,19428110
RELA,HPSE,Activation,14558943;17715045
RELA,HSD11B2,Activation,15659537
RELA,HYAL1,Activation,18718911
RELA,ICAM1,Activation,10092659;10946302;11463837;11877286;16317091;16385502;17121934;19074768;19351910;20173029;22001597;22708120;9733827;9888295;9916895
RELA,IFNA1,Activation,8035474
RELA,IFNB1,Activation,10074115;12077266;17496231
RELA,IFNG,Activation,17407192;18690006
RELA,IL10,Activation,19124729
RELA,IL12A,Activation,18690006
RELA,IL12B,Activation,14688340;18690006
RELA,IL17C,Activation,21628458
RELA,IL18,Activation,15963597;17399992
RELA,IL1A,Repression,17612514
RELA,IL1B,Activation,12686724;14960579;8021507;8413223;8679226;9878621
RELA,IL1RN,Activation,20032313
RELA,IL2,Activation,11035116;18207244;19968887;7623820;9233628
RELA,IL23A,Activation,17569750
RELA,IL6,Repression,15517885
RELA,IRF1,Activation,18694960
RELA,IRF4,Activation,17018379
RELA,IRF7,Activation,15265881;16982926
RELA,JUNB,Activation,17018379
RELA,KLK3,Repression,15517885
RELA,LCN2,Activation,15536164
RELA,LIPE,Activation,17272828
RELA,LPL,Activation,20200316
RELA,LTC4S,Repression,12574384
RELA,MAT2A,Activation,14530285
RELA,MCL1,Repression,18761050
RELA,MMP1,Activation,16278291;16385502
RELA,MMP12,Activation,20051654
RELA,MMP13,Activation,12734180;19022820
RELA,MMP14,Activation,19303700;21627988
RELA,MMP2,Activation,17498959;19303700;20352621
RELA,MMP9,Repression,15086314;15605368;18566231
RELA,MUC2,Activation,12686724;18176092
RELA,MYC,Repression,18566231
RELA,NAMPT,Activation,16701870
RELA,NCAM1,Activation,19091137
RELA,NFKB1,Activation,20596645
RELA,NFKBIA,Repression,11744993
RELA,NLRP2,Activation,18056399
RELA,NOLC1,Activation,21266110
RELA,NOS1,Activation,17081374
RELA,NOS2,Activation,15350552;17081374;17720813;18057724
RELA,NOS3,Activation,17081374
RELA,NOX4,Activation,20622120
RELA,NOX5,Activation,22348975
RELA,OPTN,Activation,19340308
RELA,OXTR,Activation,21734268
RELA,PCK2,Repression,20137375
RELA,PDK4,Repression,21625432
RELA,PGR,Repression,8626413
RELA,PLAU,Activation,11689575;17407600;20352621
RELA,PLAUR,Activation,19020743
RELA,PLIN1,Activation,17272828
RELA,PPARD,Repression,14708613
RELA,PROX1,Activation,19901262
RELA,PTAFR,Activation,11502209
RELA,PTEN,Repression,19940030
RELA,PTGES,Activation,17928629
RELA,PTGS2,Repression,12622742;15517885
RELA,PTHLH,Activation,17554373
RELA,REPS2,Repression,15184881
RELA,RGS4,Activation,18260825
RELA,RIPK2,Activation,19693652
RELA,S100A6,Activation,12859951
RELA,SAA2,Activation,8244997
RELA,SDC1,Activation,16132527
RELA,SELE,Activation,10946302;12885753;19422386
RELA,SERPINA3,Repression,11027208
RELA,SERPINB1,Activation,10861849
RELA,SERPINE1,Repression,15631825
RELA,SIRT1,Activation,20617556
RELA,SLC25A27,Activation,20385226
RELA,SNAI1,Activation,17665043;18477483
RELA,SOD2,Activation,11880364;14515147;19507253
RELA,STK39,Activation,18787102
RELA,TBP,Activation,7706261
RELA,TBX21,Activation,17407192
RELA,TF,Activation,12744731
RELA,TFF1,Activation,17565651
RELA,TFF3,Activation,12912861
RELA,THBD,Repression,17211835;22406829
RELA,TIMP1,Repression,14600595
RELA,TLR2,Activation,12686724;19779021
RELA,TLR3,Repression,16423052
RELA,TLR7,Activation,16423052;20658750
RELA,TNC,Activation,9154819
RELA,TNF,Activation,10079106;10748079;11749970;12058956;12686724;15013838;16707469;16916598;17407192;18057724;20066113;7876168;8219230;8679226
RELA,TNFAIP3,Activation,11880364;19343319
RELA,TNFRSF10B,Activation,18599488
RELA,TNFRSF13C,Activation,20025535
RELA,TNFSF10,Repression,11544302
RELA,TRAF1,Activation,11297551;17018379;19343319;9733827
RELA,TRAF2,Repression,15723831
