params,score
"[2.76645746e+00 1.78463859e+00 1.80492157e-01 2.59113912e+00
 5.33741179e+00 4.99961580e+02]",4762.164023495421
"[2.85008424e+00 1.69936032e+00 6.53360209e-02 2.66312748e+00
 5.27801931e+00 4.99878021e+02]",128165.07643956396
"[2.65467171e+00 1.77710165e+00 1.32552973e-01 2.84684642e+00
 5.30676605e+00 5.00030788e+02]",170.12906606282436
"[2.72187873e+00 1.71770109e+00 5.70415075e-02 2.75417179e+00
 5.38273295e+00 5.00047284e+02]",26.137113810411165
"[2.74958794e+00 1.68991046e+00 1.50699861e-01 2.67064552e+00
 5.35585291e+00 4.99904595e+02]",1850.1956603257481
"[2.73390500e+00 1.66677739e+00 7.81226548e-02 2.80499340e+00
 5.37612960e+00 5.00069662e+02]",16642.18390010355
"[2.68576625e+00 1.68658236e+00 5.37595160e-02 2.69857152e+00
 5.47798505e+00 5.00008141e+02]",49730.14813748472
"[2.65869251e+00 1.69937719e+00 5.00023200e-02 2.72250896e+00
 5.44011367e+00 4.99857506e+02]",36101.14492440039
"[2.77776413e+00 1.72056357e+00 8.54641543e-02 2.78686936e+00
 5.58010857e+00 5.00053857e+02]",68645.0802598626
"[2.74128692e+00 1.77374162e+00 5.00055269e-02 2.68343163e+00
 5.47065451e+00 4.99945169e+02]",15130.119981562451
"[2.68583935e+00 1.88612958e+00 1.52054929e-01 2.61341408e+00
 5.22336893e+00 4.99937296e+02]",5185.070190004822
"[2.71107107e+00 1.75284375e+00 1.05420848e-01 2.66860750e+00
 5.36444811e+00 4.99754445e+02]",1370.1456455409555
"[2.63559908e+00 1.81291885e+00 8.95846530e-02 2.67947537e+00
 5.27473479e+00 4.99993455e+02]",88805.2181538593
"[2.65736136e+00 1.67580429e+00 1.06310321e-01 2.80974525e+00
 5.12766317e+00 5.00018708e+02]",24337.17727886845
"[2.64376948e+00 1.92144672e+00 2.91855618e-01 2.42377013e+00
 5.25330396e+00 4.99664591e+02]",145925.25410331314
"[2.70694901e+00 1.84420276e+00 8.83185418e-02 2.70361586e+00
 5.38959172e+00 4.99935340e+02]",17690.137428602175
"[2.78519431e+00 1.74184765e+00 5.53380963e-02 2.74007130e+00
 5.35492631e+00 5.00170138e+02]",52442.101687243055
"[2.81124078e+00 1.72006886e+00 8.18356786e-02 2.70224449e+00
 5.36663912e+00 4.99910428e+02]",785.0878290630958
"[2.61041116e+00 1.63573689e+00 1.85171354e-01 2.70728074e+00
 5.29369484e+00 4.99728427e+02]",197137.27000826763
"[2.66716459e+00 1.77404392e+00 1.20968569e-01 2.64276325e+00
 5.33166493e+00 4.99748447e+02]",254017.17422443963
"[2.64149756e+00 1.79446437e+00 8.16433861e-02 2.66944491e+00
 5.46074730e+00 4.99840084e+02]",22802.181744785856
"[2.77479239e+00 1.95567259e+00 1.72490236e-01 2.56201621e+00
 5.39913243e+00 4.99868107e+02]",84682.13948344017
"[2.68718309e+00 1.75133112e+00 5.26592617e-02 2.90224693e+00
 5.45293362e+00 4.99992272e+02]",12997.122631101282
"[2.71376426e+00 1.83937549e+00 6.66232209e-02 2.64997629e+00
 5.48089229e+00 4.99923225e+02]",27557.076138763838
"[2.66602857e+00 1.70545089e+00 1.01475808e-01 2.65503308e+00
 5.38434022e+00 4.99907839e+02]",8101.158640622225
"[2.72241561e+00 1.72537882e+00 1.05295128e-01 2.67629615e+00
 5.34355163e+00 4.99992611e+02]",21026.167884225168
"[2.73469861e+00 1.71219036e+00 5.34541609e-02 2.73231331e+00
 5.43286168e+00 4.99933948e+02]",13226.153514781778
"[2.73547463e+00 1.65276406e+00 8.37925239e-02 2.75925523e+00
 5.48378560e+00 4.99948999e+02]",8650.181988028136
"[2.80867217e+00 1.78447247e+00 9.34866869e-02 2.84662979e+00
 5.35129737e+00 5.00092166e+02]",12322.114818083615
"[2.71305308e+00 1.74045976e+00 5.06236421e-02 2.84295235e+00
 5.36317620e+00 4.99957974e+02]",6562.107721952024
"[2.78667370e+00 1.63123591e+00 7.47683060e-02 2.79222157e+00
 5.37641039e+00 4.99999364e+02]",31685.132010727128
"[2.79142290e+00 1.76696345e+00 1.07910231e-01 2.88255970e+00
 5.18123167e+00 4.99928558e+02]",4097.160201897796
"[2.78301039e+00 1.68086665e+00 1.15201759e-01 2.88844961e+00
 5.36261369e+00 5.00070693e+02]",194482.10000597654
"[2.72433703e+00 1.63695832e+00 8.07856282e-02 2.87325218e+00
 5.26044022e+00 4.99985566e+02]",25282.114912076788
"[2.75577353e+00 1.81725678e+00 9.25047850e-02 2.75366697e+00
 5.14555580e+00 4.99924464e+02]",20165.12255556556
"[2.73447743e+00 1.79847254e+00 6.71773474e-02 2.85313806e+00
 5.21110643e+00 4.99804190e+02]",11665.146325879963
"[2.76927729e+00 1.75733698e+00 1.02021533e-01 2.77526733e+00
 5.26077809e+00 4.99812931e+02]",97345.088126473
"[2.71908128e+00 1.63794797e+00 1.57025157e-01 2.71030107e+00
 5.18907353e+00 4.99901823e+02]",34970.1352270758
"[2.73978163e+00 1.77722560e+00 8.67082871e-02 2.97666350e+00
 5.32322355e+00 4.99952232e+02]",10.126519539580425
"[2.75837992e+00 1.65288987e+00 5.12029690e-02 3.12356747e+00
 5.37615423e+00 5.00153439e+02]",3250.1609307340273
"[2.73940083e+00 1.66087230e+00 5.78271311e-02 2.68760091e+00
 5.37964061e+00 4.99931366e+02]",141377.15575914644
"[2.74390578e+00 1.73926631e+00 2.02505967e-01 2.88000529e+00
 5.20714752e+00 4.99966516e+02]",3845.1618719167245
"[2.78871661e+00 1.74551768e+00 5.69995300e-02 3.06687260e+00
 5.16926385e+00 4.99946458e+02]",17690.107779662718
"[2.76487854e+00 1.77041366e+00 5.05008686e-02 3.00508891e+00
 5.49639941e+00 4.99982427e+02]",41617.07912573901
"[2.73979901e+00 1.61731865e+00 1.28209549e-01 3.13402045e+00
 5.44605305e+00 5.00048626e+02]",77285.23220592694
"[2.76146793e+00 1.53316239e+00 1.08300650e-01 3.18710706e+00
 5.55913176e+00 5.00106799e+02]",12101.208766107928
"[2.80974900e+00 1.87686616e+00 1.87298002e-01 3.01292957e+00
 5.22751586e+00 4.99839945e+02]",152882.1071223404
"[2.79762902e+00 1.64805740e+00 5.22963792e-02 2.92853151e+00
 5.48896664e+00 4.99906412e+02]",34970.10975597624
"[2.75882897e+00 1.67973822e+00 5.36656865e-02 3.00436917e+00
 5.46698506e+00 5.00050403e+02]",677.1064699148883
"[2.82847548e+00 1.82567390e+00 1.99100325e-01 2.92873281e+00
 5.15491971e+00 4.99998078e+02]",40001.10568914209
"[2.73840873e+00 1.63812670e+00 1.76353571e-01 3.11745441e+00
 5.22397928e+00 5.00101100e+02]",82.16563355626435
"[2.76227201e+00 1.68501321e+00 8.11348847e-02 3.10328245e+00
 5.37935293e+00 5.00063865e+02]",34970.194304436045
"[2.68838986e+00 1.73611063e+00 5.00003904e-02 3.02290417e+00
 5.45819460e+00 4.99881287e+02]",11026.115105290979
"[2.79321506e+00 1.65237080e+00 5.26647502e-02 2.73054441e+00
 5.53658132e+00 5.00113305e+02]",51530.08173688857
"[2.75449948e+00 1.69612148e+00 6.63312894e-02 2.94914530e+00
 5.39620060e+00 5.00126189e+02]",47090.17129591816
"[2.71777215e+00 1.57631048e+00 6.00948317e-02 3.23024999e+00
 5.58686842e+00 5.00044478e+02]",25922.096865485055
"[2.82993840e+00 1.80948030e+00 7.04427087e-02 2.78684288e+00
 5.32843968e+00 4.99880583e+02]",66565.11034274955
"[2.71873135e+00 1.59607405e+00 5.58463073e-02 3.04397533e+00
 5.26229185e+00 5.00135413e+02]",170.17278968661842
"[2.73769917e+00 1.55714777e+00 5.01429103e-02 3.25421004e+00
 5.42287504e+00 5.00118530e+02]",10405.142944420253
"[2.71640688e+00 1.74009007e+00 2.81956147e-01 2.98820321e+00
 5.02623027e+00 5.00056251e+02]",1522.1503779827347
"[2.68666892e+00 1.64563079e+00 1.04197364e-01 2.96601187e+00
 5.19286246e+00 5.00014713e+02]",34597.16723739568
"[2.63055410e+00 1.62834795e+00 1.89772665e-01 3.15412136e+00
 5.32809665e+00 5.00061194e+02]",76177.25278766967
"[2.67965155e+00 1.48477078e+00 1.18409940e-01 3.12086478e+00
 5.40370487e+00 5.00155441e+02]",30277.20328223785
"[2.72039190e+00 1.68000002e+00 1.42794155e-01 2.97039325e+00
 5.10760283e+00 5.00141861e+02]",20165.241651432694
"[2.68523112e+00 1.56611497e+00 1.39915267e-01 2.93236910e+00
 5.30231339e+00 5.00009474e+02]",2.2002861035091468
"[2.74716183e+00 1.58770856e+00 5.03884776e-02 3.30927953e+00
 5.31190068e+00 5.00099734e+02]",36865.10239155695
"[2.73274579e+00 1.54821541e+00 1.51879584e-01 3.25925159e+00
 5.29800817e+00 5.00064412e+02]",3601.1538898083086
"[2.76172620e+00 1.69540446e+00 1.89532445e-01 2.96808736e+00
 5.17240558e+00 4.99999212e+02]",67601.18537078514
"[2.65993373e+00 1.64061380e+00 1.44733253e-01 2.95121839e+00
 5.16359960e+00 4.99908723e+02]",730.1558372683164
"[2.66237898e+00 1.76219236e+00 3.50555356e-01 2.72551159e+00
 5.12863464e+00 4.99809714e+02]",164837.25637817834
"[2.62530821e+00 1.55260155e+00 3.63147334e-01 3.28622903e+00
 4.97325419e+00 5.00208746e+02]",12545.216549556002
"[2.66882027e+00 1.55100527e+00 2.00629335e-01 3.35653661e+00
 5.09750250e+00 5.00240729e+02]",29930.21799526098
"[2.65052055e+00 1.69551645e+00 1.53122906e-01 2.95499860e+00
 5.11913828e+00 4.99904477e+02]",28562.184660370724
"[2.69674146e+00 1.53353265e+00 2.95507153e-01 2.96368822e+00
 5.27244953e+00 4.99989949e+02]",70226.25754506042
"[2.68497068e+00 1.53575440e+00 1.99164690e-01 3.11707632e+00
 5.12853856e+00 5.00188200e+02]",14885.176484342526
"[2.59771360e+00 1.54653280e+00 7.46719129e-02 3.23167226e+00
 5.16668858e+00 5.00069781e+02]",142130.21789108813
"[2.72306657e+00 1.67772726e+00 2.56329843e-01 2.57160857e+00
 5.17800013e+00 5.00039142e+02]",1297.2223912931988
"[2.74306041e+00 1.73078749e+00 1.25083106e-01 2.47197540e+00
 5.20530729e+00 4.99792247e+02]",51985.1111861494
"[2.59379410e+00 1.57446735e+00 3.04982457e-01 2.93227804e+00
 4.94289738e+00 4.99899242e+02]",481637.3128226253
"[2.58798119e+00 1.64964686e+00 1.80889400e-01 2.96524645e+00
 4.98744243e+00 4.99907345e+02]",4762.171572737767
"[2.65691026e+00 1.61785802e+00 1.63566116e-01 3.08559246e+00
 5.27819308e+00 4.99973462e+02]",94250.2478948459
"[2.62336970e+00 1.69748480e+00 4.95566341e-01 2.94136820e+00
 4.79840613e+00 5.00014566e+02]",190097.26892317142
"[2.57166365e+00 1.58039415e+00 1.49593560e-01 2.79041203e+00
 5.23655636e+00 4.99827622e+02]",190970.25311380505
"[2.78892108e+00 1.84807345e+00 2.67416976e-01 2.46233216e+00
 5.13465024e+00 5.00061791e+02]",281962.16867945
"[2.65659368e+00 1.59368760e+00 2.55029557e-01 3.06117647e+00
 5.20982081e+00 5.00165804e+02]",110225.23257538027
"[2.79033777e+00 1.49319516e+00 1.07651306e-01 2.99152949e+00
 5.37956844e+00 5.00116347e+02]",1297.1188972020373
"[2.70296324e+00 1.66275173e+00 1.70470672e-01 2.89137847e+00
 5.08515019e+00 4.99994383e+02]",277730.21517793206
"[2.68428842e+00 1.69421957e+00 2.08840124e-01 2.80474400e+00
 5.24511847e+00 5.00081211e+02]",256037.26413085937
"[2.71669957e+00 1.46134825e+00 1.66928881e-01 3.00031480e+00
 5.19691043e+00 5.00023660e+02]",19322.25902367611
"[2.72226845e+00 1.55133650e+00 1.93676417e-01 2.91232160e+00
 5.34572527e+00 4.99994675e+02]",5477.15824744175
"[2.75569638e+00 1.56259571e+00 2.07027613e-01 2.87742169e+00
 5.19206108e+00 4.99946123e+02]",23410.16467154811
"[2.66119947e+00 1.57381027e+00 5.12917785e-02 2.92829986e+00
 5.30802023e+00 4.99882523e+02]",12770.162848453125
"[2.71420279e+00 1.74083196e+00 1.88567056e-01 2.67693633e+00
 5.15924450e+00 4.99916140e+02]",227530.223189197
"[2.74629855e+00 1.58745326e+00 6.40440364e-02 2.81047199e+00
 5.51894804e+00 4.99986777e+02]",3137.1693890132483
"[2.67398080e+00 1.56289231e+00 8.63617450e-02 2.82772884e+00
 5.17520208e+00 5.00103422e+02]",64010.20646510725
"[2.70548300e+00 1.46314141e+00 1.76814890e-01 2.96963346e+00
 5.39924101e+00 5.00071273e+02]",710650.3722488387
"[2.72780092e+00 1.47297748e+00 6.36227045e-02 2.91729534e+00
 5.62174979e+00 4.99937992e+02]",10001.19435960687
"[2.71693899e+00 1.67011164e+00 1.24596503e-01 2.84341797e+00
 5.34335148e+00 4.99972344e+02]",170.17670348349696
"[2.77633913e+00 1.60222444e+00 7.63557280e-02 2.99600979e+00
 5.44707961e+00 4.99910908e+02]",27226.112344298104
"[2.80603760e+00 1.55936254e+00 8.05048978e-02 2.85999405e+00
 5.55490144e+00 5.00034638e+02]",102401.10870089522
"[2.71206757e+00 1.64886617e+00 5.67826524e-02 2.53895845e+00
 5.44698871e+00 4.99932318e+02]",2810.1104142723457
"[2.72529997e+00 1.58592561e+00 2.33521335e-01 2.63396976e+00
 5.15151366e+00 4.99720218e+02]",15877.21988710491
"[2.77957634e+00 1.41292686e+00 1.75103295e-01 3.12645701e+00
 5.77847547e+00 5.00088350e+02]",47090.1645524172
"[2.68426339e+00 1.54339853e+00 9.56189427e-02 3.11950505e+00
 5.43909971e+00 5.00014444e+02]",158405.2475617231
"[2.72710895e+00 1.48870924e+00 9.55774974e-02 2.85824086e+00
 5.42586640e+00 4.99997388e+02]",43265.16544509176
"[2.65767665e+00 1.67890012e+00 8.58919633e-02 2.70596798e+00
 5.54523830e+00 4.99993316e+02]",104330.23076400293
"[2.78260750e+00 1.60562053e+00 5.45316890e-02 2.75697634e+00
 5.52300156e+00 4.99890789e+02]",44101.06560154638
"[2.76358505e+00 1.66833154e+00 8.65641911e-02 2.93127247e+00
 5.46474212e+00 5.00120240e+02]",33857.08426798502
"[2.72809683e+00 1.49025854e+00 5.62025629e-02 2.59868342e+00
 5.68546582e+00 4.99855985e+02]",12545.141197780118
"[2.72255351e+00 1.66670186e+00 2.28763108e-01 2.71140176e+00
 5.20990923e+00 5.00078208e+02]",9802.160925193471
"[2.69104488e+00 1.62781253e+00 5.57607252e-02 2.79637159e+00
 5.40859042e+00 4.99853667e+02]",176401.23224898032
"[2.67658621e+00 1.54610661e+00 6.31784678e-02 2.71618412e+00
 5.41075432e+00 4.99861991e+02]",137642.23031956927
"[2.72005141e+00 1.70179433e+00 9.06863108e-02 2.74686576e+00
 5.48254021e+00 4.99879077e+02]",401.16974913254535
"[2.74678299e+00 1.64804923e+00 5.96274580e-02 2.42232777e+00
 5.53029198e+00 4.99839064e+02]",8282.109392603006
"[2.73365422e+00 1.68968334e+00 5.86285805e-02 2.77270702e+00
 5.42129590e+00 4.99950388e+02]",1937.1269838017972
"[2.76185668e+00 1.76240402e+00 6.80078479e-02 2.36118369e+00
 5.54396086e+00 4.99763925e+02]",197.1259412575384
"[2.71483817e+00 1.56480572e+00 1.57826579e-01 2.93296435e+00
 5.46454592e+00 5.00162249e+02]",28901.247108774147
"[2.73102745e+00 1.76827177e+00 2.79101252e-01 2.95373585e+00
 5.22932528e+00 4.99873067e+02]",14162.1795873294
"[2.70866957e+00 1.65222097e+00 1.49272393e-01 2.85208720e+00
 5.53616423e+00 5.00062645e+02]",115601.20671070195
"[2.74628757e+00 1.62529505e+00 1.26196134e-01 2.87503447e+00
 5.39691722e+00 5.00153801e+02]",11665.213530892941
"[2.75443552e+00 1.65120955e+00 9.73071000e-02 2.60231092e+00
 5.48494912e+00 4.99827871e+02]",31685.192985055186
"[2.72087209e+00 1.54339803e+00 8.52402183e-02 2.90791359e+00
 5.41876646e+00 5.00033070e+02]",7057.1387884256765
"[2.74109786e+00 1.73752875e+00 1.33202717e-01 2.54233037e+00
 5.39583664e+00 4.99800602e+02]",3845.1825818769585
"[2.78224761e+00 1.64497351e+00 7.38385308e-02 2.74638463e+00
 5.70542286e+00 4.99962934e+02]",17425.15100068254
"[2.75565853e+00 1.58547744e+00 1.26890474e-01 2.71563208e+00
 5.45295758e+00 5.00021792e+02]",37.13909908405358
"[2.70858815e+00 1.76471922e+00 5.05762961e-02 2.63893427e+00
 5.47903891e+00 4.99771953e+02]",21317.066460413596
"[2.67151022e+00 1.76685361e+00 1.50867878e-01 2.40464169e+00
 5.45205217e+00 4.99699904e+02]",116282.25002438386
"[2.76152947e+00 1.78586871e+00 1.01533515e-01 2.50506611e+00
 5.67294498e+00 4.99770446e+02]",45370.11541317435
"[2.75089507e+00 1.55922266e+00 1.02596603e-01 2.59377172e+00
 5.51008880e+00 4.99766130e+02]",19322.228863573142
"[2.70283291e+00 1.71089432e+00 5.00033552e-02 2.54426962e+00
 5.50807476e+00 4.99961206e+02]",5777.064909701761
"[2.76280667e+00 1.83090762e+00 3.27645363e-01 2.63737916e+00
 5.36373890e+00 4.99857999e+02]",5477.2205493789215
"[2.78518425e+00 1.69045155e+00 5.76161232e-02 2.50938015e+00
 5.43047055e+00 4.99960782e+02]",3970.0824678592517
"[2.78555937e+00 1.78009733e+00 1.59771755e-01 2.30877781e+00
 5.47559379e+00 4.99775624e+02]",108901.10462954745
"[2.74821526e+00 1.75031928e+00 1.04412763e-01 2.47976366e+00
 5.44490068e+00 4.99884005e+02]",5777.1528837176975
"[2.74238590e+00 1.71538516e+00 9.04745542e-02 2.72336533e+00
 5.30061279e+00 4.99902872e+02]",81226.11418838463
"[2.77695935e+00 1.76203798e+00 6.40181940e-02 2.43892383e+00
 5.55826527e+00 4.99870386e+02]",7922.112682636729
"[2.77265607e+00 1.52566257e+00 5.81535220e-02 2.73477072e+00
 5.53695134e+00 5.00037759e+02]",4901.142334985328
"[2.71149296e+00 1.65045624e+00 8.77829087e-02 2.56733183e+00
 5.44294134e+00 4.99857442e+02]",44522.09806541041
"[2.73825901e+00 1.51986023e+00 2.73043199e-01 2.70101007e+00
 5.42376797e+00 5.00011915e+02]",197137.30366128942
"[2.74211680e+00 1.62733165e+00 2.34981628e-01 2.71285729e+00
 5.37845820e+00 4.99921134e+02]",1682.1299275136982
"[2.71562370e+00 1.63371468e+00 2.07709635e-01 2.63225763e+00
 5.33913262e+00 4.99968058e+02]",23410.15818239113
"[2.79345661e+00 1.58376326e+00 5.22995189e-02 2.90734609e+00
 5.53045031e+00 4.99980107e+02]",1937.1357194072395
"[2.72419550e+00 1.73431761e+00 2.34928766e-01 2.73447288e+00
 5.19121801e+00 5.00033040e+02]",5042.158539811579
"[2.78013336e+00 1.66821753e+00 1.40909957e-01 2.61165190e+00
 5.39327813e+00 4.99910365e+02]",24026.118053247515
"[2.78727716e+00 1.67219728e+00 3.06739218e-01 2.58728981e+00
 5.21305511e+00 5.00116791e+02]",53825.256430428606
"[2.78783605e+00 1.60829345e+00 2.13817437e-01 2.57931086e+00
 5.17108410e+00 4.99937857e+02]",6242.186363350982
"[2.72110325e+00 1.56778864e+00 9.95882751e-02 2.75119207e+00
 5.22712010e+00 4.99939890e+02]",20165.17903988404
"[2.73741494e+00 1.61246096e+00 2.14152090e-01 2.60118933e+00
 5.37203476e+00 4.99933310e+02]",59050.22688214714
"[2.69924071e+00 1.68228195e+00 1.97486329e-01 2.48340521e+00
 5.48006883e+00 4.99938053e+02]",4097.205779956259
"[2.75611082e+00 1.65153886e+00 1.79304470e-01 2.93502944e+00
 5.26060355e+00 4.99967964e+02]",3137.164638769539
"[2.76414616e+00 1.59166024e+00 7.91812228e-02 2.77618893e+00
 5.53496844e+00 5.00074204e+02]",69170.1081038598
"[2.80647665e+00 1.62399952e+00 1.20351146e-01 2.53472046e+00
 5.44489702e+00 4.99942963e+02]",4490.163485643388
"[2.71246622e+00 1.68268875e+00 2.15794963e-01 2.43389924e+00
 5.44786394e+00 4.99885437e+02]",19601.183438529926
"[2.76547561e+00 1.73444449e+00 1.33617181e-01 2.53566661e+00
 5.40994207e+00 4.99841328e+02]",5.1585525554987335
"[2.75373235e+00 1.67698276e+00 1.25435977e-01 2.75743544e+00
 5.41832155e+00 5.00088285e+02]",1445.127163377046
"[2.73337403e+00 1.68684734e+00 1.27470637e-01 2.79332756e+00
 5.54539685e+00 4.99985024e+02]",19882.150398722722
"[2.77808850e+00 1.63679799e+00 7.26513406e-02 2.45145230e+00
 5.55814687e+00 4.99943969e+02]",55697.10392282988
"[2.72745983e+00 1.67475226e+00 6.67280218e-02 2.76945976e+00
 5.42118798e+00 4.99954375e+02]",72901.15352359111
"[2.75560135e+00 1.73112140e+00 2.23952141e-01 2.61914676e+00
 5.33520785e+00 4.99890005e+02]",11237.216838247983
"[2.78899770e+00 1.62548524e+00 5.00483459e-02 2.70498123e+00
 5.54671167e+00 4.99923123e+02]",40001.08091240618
"[2.73879193e+00 1.66658751e+00 1.59585744e-01 2.74472998e+00
 5.43453518e+00 5.00055074e+02]",51530.08116898009
"[2.74995747e+00 1.68067564e+00 1.80514569e-01 2.66091496e+00
 5.35365756e+00 4.99994816e+02]",10.182486361556306
"[2.77528300e+00 1.61484652e+00 9.47823523e-02 2.84836370e+00
 5.43006174e+00 4.99970042e+02]",67082.10353748471
"[2.72643377e+00 1.61234243e+00 1.46700466e-01 2.92778151e+00
 5.30333121e+00 5.00114767e+02]",39602.224065743496
"[2.78056104e+00 1.64624080e+00 8.76613054e-02 2.77249391e+00
 5.43942882e+00 4.99967065e+02]",19045.097761518526
"[2.76180300e+00 1.74515200e+00 1.02712710e-01 2.46930164e+00
 5.46262385e+00 4.99843198e+02]",69170.09707093753
"[2.79350907e+00 1.72552739e+00 9.49994390e-02 2.70067892e+00
 5.36841107e+00 4.99990132e+02]",5185.113178788094
"[2.76906457e+00 1.64924944e+00 1.46995255e-01 2.71180832e+00
 5.44680835e+00 4.99932692e+02]",23410.182687482815
"[2.71232175e+00 1.75401703e+00 2.02489727e-01 2.58242494e+00
 5.25571208e+00 4.99993291e+02]",53825.14199357424
"[2.74956473e+00 1.62534065e+00 1.61872337e-01 2.79555650e+00
 5.32403179e+00 5.00001522e+02]",1090.1846266910961
"[2.78764983e+00 1.73029996e+00 1.51237443e-01 2.71593592e+00
 5.29624888e+00 4.99972086e+02]",47525.113959243456
"[2.78130019e+00 1.62352354e+00 2.14128526e-01 2.68946721e+00
 5.26451194e+00 4.99925771e+02]",45797.14671348213
"[2.76987545e+00 1.74310966e+00 6.32817627e-02 2.62162778e+00
 5.50937744e+00 4.99969236e+02]",962.1312659934473
"[2.73082271e+00 1.75415418e+00 1.28689166e-01 2.60044095e+00
 5.42965171e+00 4.99885622e+02]",3482.1931274435474
"[2.80560709e+00 1.73694421e+00 1.41305518e-01 2.65614540e+00
 5.32433297e+00 4.99972463e+02]",67601.10935781301
"[2.81707219e+00 1.71485788e+00 1.05034070e-01 2.74224901e+00
 5.41376313e+00 5.00071111e+02]",10610.136213729611
"[2.78195933e+00 1.72550307e+00 1.21240405e-01 2.59103016e+00
 5.39862737e+00 4.99921114e+02]",200705.09082528556
"[2.74686393e+00 1.79432205e+00 1.06834071e-01 2.56267076e+00
 5.42702240e+00 4.99869725e+02]",16642.11076832353
"[2.75510234e+00 1.71559971e+00 1.73282789e-01 2.62366911e+00
 5.30377505e+00 4.99954257e+02]",16901.180102252878
"[2.75770370e+00 1.71269202e+00 1.57832531e-01 2.79661591e+00
 5.39257511e+00 5.00012329e+02]",170.19446530343617
"[2.77420004e+00 1.68984757e+00 5.86803305e-02 2.66369603e+00
 5.50034228e+00 4.99964145e+02]",226.14692341826193
"[2.77111714e+00 1.82555621e+00 2.21522168e-01 2.52912663e+00
 5.35561295e+00 4.99883221e+02]",15130.122031494653
"[2.77285502e+00 1.75594976e+00 7.52508705e-02 2.65163497e+00
 5.41373414e+00 5.00046422e+02]",21026.102865962093
"[2.74478466e+00 1.71419240e+00 6.18594853e-02 2.67871348e+00
 5.45027979e+00 4.99945196e+02]",42026.1043845201
"[2.78299367e+00 1.75317570e+00 6.23036545e-02 2.71394693e+00
 5.50673398e+00 4.99978766e+02]",56170.111641423595
"[2.77306239e+00 1.73141846e+00 5.71466760e-02 2.59880507e+00
 5.50944187e+00 4.99919797e+02]",41617.07340187528
"[2.77551362e+00 1.69267060e+00 6.99228506e-02 2.66742399e+00
 5.57287224e+00 4.99956646e+02]",145.1663787888457
"[2.77979878e+00 1.72687361e+00 2.14697068e-01 2.74988682e+00
 5.32643972e+00 5.00002045e+02]",5042.171482949057
